,date,open,high,low,close,volume,average,barCount
699,2013-01-14,1.335575,1.3404,1.333625,1.338125,-1,-1.0,-1
700,2013-01-15,1.338025,1.339375,1.32635,1.33055,-1,-1.0,-1
701,2013-01-16,1.33075,1.332475,1.325675,1.328925,-1,-1.0,-1
702,2013-01-17,1.329025,1.33875,1.327025,1.337625,-1,-1.0,-1
703,2013-01-18,1.3372,1.339825,1.328075,1.332025,-1,-1.0,-1
704,2013-01-21,1.33235,1.333225,1.330025,1.331275,-1,-1.0,-1
705,2013-01-22,1.331625,1.337175,1.326725,1.3322,-1,-1.0,-1
706,2013-01-23,1.3322,1.335475,1.32645,1.331775,-1,-1.0,-1
707,2013-01-24,1.331675,1.339275,1.328625,1.337725,-1,-1.0,-1
708,2013-01-25,1.3374,1.347925,1.334975,1.34635,-1,-1.0,-1
709,2013-01-28,1.34645,1.347725,1.342475,1.34555,-1,-1.0,-1
710,2013-01-29,1.345275,1.349725,1.341425,1.3492,-1,-1.0,-1
711,2013-01-30,1.3489,1.358775,1.348225,1.356675,-1,-1.0,-1
712,2013-01-31,1.3564,1.359425,1.354125,1.35775,-1,-1.0,-1
713,2013-02-01,1.3579,1.371075,1.3577,1.364025,-1,-1.0,-1
714,2013-02-04,1.3656,1.366025,1.350525,1.35145,-1,-1.0,-1
715,2013-02-05,1.35155,1.359775,1.34585,1.358325,-1,-1.0,-1
716,2013-02-06,1.3583,1.359625,1.34935,1.352225,-1,-1.0,-1
717,2013-02-07,1.352275,1.357775,1.337075,1.339775,-1,-1.0,-1
718,2013-02-08,1.339575,1.342925,1.335325,1.3366,-1,-1.0,-1
719,2013-02-11,1.33685,1.34275,1.335725,1.340625,-1,-1.0,-1
720,2013-02-12,1.340775,1.347575,1.336425,1.345375,-1,-1.0,-1
721,2013-02-13,1.3453,1.352025,1.342625,1.3452,-1,-1.0,-1
722,2013-02-14,1.3449,1.345575,1.331525,1.336325,-1,-1.0,-1
723,2013-02-15,1.336625,1.339325,1.330625,1.336125,-1,-1.0,-1
724,2013-02-18,1.33505,1.33795,1.332175,1.335125,-1,-1.0,-1
725,2013-02-19,1.3354,1.339625,1.332875,1.338775,-1,-1.0,-1
726,2013-02-20,1.33865,1.343425,1.327125,1.328325,-1,-1.0,-1
727,2013-02-21,1.32845,1.329025,1.3161,1.31895,-1,-1.0,-1
728,2013-02-22,1.31895,1.324575,1.314525,1.319125,-1,-1.0,-1
729,2013-02-25,1.320325,1.331925,1.304775,1.306225,-1,-1.0,-1
730,2013-02-26,1.3077,1.312325,1.301825,1.3061,-1,-1.0,-1
731,2013-02-27,1.3063,1.314725,1.304125,1.313875,-1,-1.0,-1
732,2013-02-28,1.31325,1.316225,1.305325,1.30565,-1,-1.0,-1
733,2013-03-01,1.30555,1.310125,1.296675,1.3027,-1,-1.0,-1
734,2013-03-04,1.300625,1.303125,1.298225,1.302625,-1,-1.0,-1
735,2013-03-05,1.302375,1.307525,1.301025,1.305125,-1,-1.0,-1
736,2013-03-06,1.30485,1.307075,1.296525,1.296675,-1,-1.0,-1
737,2013-03-07,1.2974,1.311825,1.297,1.310675,-1,-1.0,-1
738,2013-03-08,1.310675,1.313425,1.295525,1.300475,-1,-1.0,-1
739,2013-03-11,1.299075,1.305375,1.29795,1.3046,-1,-1.0,-1
740,2013-03-12,1.304625,1.307475,1.299125,1.3034,-1,-1.0,-1
741,2013-03-13,1.30285,1.306475,1.292325,1.2961,-1,-1.0,-1
742,2013-03-14,1.295675,1.303275,1.291125,1.300475,-1,-1.0,-1
743,2013-03-15,1.300375,1.310725,1.299975,1.3076,-1,-1.0,-1
744,2013-03-18,1.29305,1.299575,1.288225,1.295625,-1,-1.0,-1
745,2013-03-19,1.29525,1.296975,1.284375,1.2882,-1,-1.0,-1
746,2013-03-20,1.28735,1.297875,1.285675,1.293275,-1,-1.0,-1
747,2013-03-21,1.293475,1.295575,1.287975,1.28985,-1,-1.0,-1
748,2013-03-22,1.28995,1.301025,1.288825,1.298875,-1,-1.0,-1
749,2013-03-25,1.296125,1.30485,1.282975,1.28525,-1,-1.0,-1
750,2013-03-26,1.28545,1.288975,1.282775,1.2861,-1,-1.0,-1
751,2013-03-27,1.28535,1.286725,1.275075,1.278,-1,-1.0,-1
752,2013-03-28,1.27795,1.284475,1.275525,1.281625,-1,-1.0,-1
753,2013-03-29,1.281825,1.283725,1.279325,1.28205,-1,-1.0,-1
754,2013-04-01,1.28095,1.286775,1.277125,1.284875,-1,-1.0,-1
755,2013-04-02,1.284375,1.287775,1.280925,1.282075,-1,-1.0,-1
756,2013-04-03,1.281825,1.28645,1.278975,1.28495,-1,-1.0,-1
757,2013-04-04,1.284325,1.294875,1.274475,1.293575,-1,-1.0,-1
758,2013-04-05,1.293225,1.303975,1.290075,1.299225,-1,-1.0,-1
759,2013-04-08,1.29925,1.303825,1.296825,1.30085,-1,-1.0,-1
760,2013-04-09,1.301725,1.310325,1.300525,1.308225,-1,-1.0,-1
761,2013-04-10,1.30815,1.312175,1.305275,1.307,-1,-1.0,-1
762,2013-04-11,1.307,1.313825,1.304375,1.310025,-1,-1.0,-1
763,2013-04-12,1.3105,1.312675,1.303625,1.31125,-1,-1.0,-1
764,2013-04-15,1.3115,1.311525,1.302225,1.303575,-1,-1.0,-1
765,2013-04-16,1.30475,1.320175,1.302825,1.31775,-1,-1.0,-1
766,2013-04-17,1.318275,1.319975,1.300125,1.303225,-1,-1.0,-1
767,2013-04-18,1.30315,1.309625,1.302075,1.30505,-1,-1.0,-1
768,2013-04-19,1.3049,1.312875,1.304575,1.30525,-1,-1.0,-1
769,2013-04-22,1.307175,1.308425,1.301525,1.30665,-1,-1.0,-1
770,2013-04-23,1.3065,1.308425,1.297275,1.29985,-1,-1.0,-1
771,2013-04-24,1.299925,1.303425,1.295475,1.301525,-1,-1.0,-1
772,2013-04-25,1.3014,1.309375,1.298875,1.30115,-1,-1.0,-1
773,2013-04-26,1.301175,1.304775,1.299075,1.30305,-1,-1.0,-1
774,2013-04-29,1.304475,1.311675,1.303175,1.309875,-1,-1.0,-1
775,2013-04-30,1.30995,1.318625,1.305425,1.31675,-1,-1.0,-1
776,2013-05-01,1.3169,1.324275,1.316075,1.31795,-1,-1.0,-1
777,2013-05-02,1.318575,1.321875,1.303725,1.3065,-1,-1.0,-1
778,2013-05-03,1.30585,1.315975,1.303275,1.3115,-1,-1.0,-1
779,2013-05-06,1.3123,1.314125,1.305375,1.307625,-1,-1.0,-1
780,2013-05-07,1.30765,1.313225,1.306775,1.30795,-1,-1.0,-1
781,2013-05-08,1.30775,1.319475,1.307175,1.3153,-1,-1.0,-1
782,2013-05-09,1.31555,1.317725,1.301075,1.304225,-1,-1.0,-1
783,2013-05-10,1.3038,1.305125,1.293525,1.298925,-1,-1.0,-1
784,2013-05-13,1.2977,1.299975,1.294125,1.297475,-1,-1.0,-1
785,2013-05-14,1.297475,1.302925,1.291175,1.292175,-1,-1.0,-1
786,2013-05-15,1.29285,1.294275,1.284325,1.28865,-1,-1.0,-1
787,2013-05-16,1.288525,1.292975,1.284625,1.288325,-1,-1.0,-1
788,2013-05-17,1.288275,1.288975,1.279625,1.283825,-1,-1.0,-1
789,2013-05-20,1.2839,1.29475,1.281925,1.28825,-1,-1.0,-1
790,2013-05-21,1.28845,1.293375,1.284125,1.290625,-1,-1.0,-1
791,2013-05-22,1.290875,1.299825,1.283375,1.28585,-1,-1.0,-1
792,2013-05-23,1.285675,1.2957,1.28215,1.2933,-1,-1.0,-1
793,2013-05-24,1.29325,1.299325,1.290425,1.2933,-1,-1.0,-1
794,2013-05-27,1.29395,1.294875,1.29155,1.293,-1,-1.0,-1
795,2013-05-28,1.2933,1.294975,1.28495,1.28555,-1,-1.0,-1
796,2013-05-29,1.2854,1.297775,1.283825,1.2941,-1,-1.0,-1
797,2013-05-30,1.29405,1.306125,1.293375,1.304925,-1,-1.0,-1
798,2013-05-31,1.30485,1.30595,1.294425,1.299625,-1,-1.0,-1
799,2013-06-03,1.2994,1.310795,1.29555,1.30767,-1,-1.0,-1
800,2013-06-04,1.307675,1.310155,1.304225,1.308075,-1,-1.0,-1
801,2013-06-05,1.30825,1.31164,1.30531,1.309325,-1,-1.0,-1
802,2013-06-06,1.3096,1.33062,1.30751,1.324575,-1,-1.0,-1
803,2013-06-07,1.3245,1.32854,1.31916,1.321875,-1,-1.0,-1
804,2013-06-10,1.319825,1.32694,1.31776,1.32574,-1,-1.0,-1
805,2013-06-11,1.325705,1.33176,1.323215,1.33135,-1,-1.0,-1
806,2013-06-12,1.33097,1.335955,1.32656,1.333825,-1,-1.0,-1
807,2013-06-13,1.333325,1.339035,1.327855,1.3376,-1,-1.0,-1
808,2013-06-14,1.337,1.33741,1.329485,1.334675,-1,-1.0,-1
809,2013-06-17,1.334775,1.338165,1.33186,1.33665,-1,-1.0,-1
810,2013-06-18,1.3365,1.341585,1.332565,1.339275,-1,-1.0,-1
811,2013-06-19,1.339675,1.341845,1.32621,1.329415,-1,-1.0,-1
812,2013-06-20,1.32925,1.33019,1.316135,1.32201,-1,-1.0,-1
813,2013-06-21,1.322125,1.325445,1.309855,1.31217,-1,-1.0,-1
814,2013-06-24,1.31,1.314405,1.30589,1.311975,-1,-1.0,-1
815,2013-06-25,1.31197,1.31509,1.306505,1.30785,-1,-1.0,-1
816,2013-06-26,1.308175,1.308745,1.29848,1.301175,-1,-1.0,-1
817,2013-06-27,1.301045,1.305745,1.30003,1.30385,-1,-1.0,-1
818,2013-06-28,1.303675,1.31035,1.299115,1.300875,-1,-1.0,-1
819,2013-07-01,1.30145,1.30669,1.30055,1.306415,-1,-1.0,-1
820,2013-07-02,1.306915,1.30783,1.29636,1.297855,-1,-1.0,-1
821,2013-07-03,1.297875,1.303275,1.29232,1.301025,-1,-1.0,-1
822,2013-07-04,1.30085,1.302335,1.28828,1.291345,-1,-1.0,-1
823,2013-07-05,1.291375,1.291685,1.25345,1.283025,-1,-1.0,-1
824,2013-07-08,1.281775,1.2904,1.28118,1.287035,-1,-1.0,-1
825,2013-07-09,1.286675,1.28983,1.275515,1.2781,-1,-1.0,-1
826,2013-07-10,1.27857,1.29887,1.27648,1.297665,-1,-1.0,-1
827,2013-07-11,1.298725,1.32074,1.297615,1.3097,-1,-1.0,-1
828,2013-07-12,1.309225,1.3144,1.299925,1.306725,-1,-1.0,-1
829,2013-07-15,1.3074,1.30815,1.299335,1.306225,-1,-1.0,-1
830,2013-07-16,1.305925,1.317435,1.305105,1.31624,-1,-1.0,-1
831,2013-07-17,1.315625,1.31789,1.30831,1.312495,-1,-1.0,-1
832,2013-07-18,1.312625,1.31268,1.306625,1.31092,-1,-1.0,-1
833,2013-07-19,1.311175,1.31549,1.308945,1.314265,-1,-1.0,-1
834,2013-07-22,1.314,1.321835,1.3136,1.318565,-1,-1.0,-1
835,2013-07-23,1.31855,1.32389,1.316355,1.322285,-1,-1.0,-1
836,2013-07-24,1.322475,1.32565,1.317665,1.320075,-1,-1.0,-1
837,2013-07-25,1.319825,1.329595,1.31658,1.32768,-1,-1.0,-1
838,2013-07-26,1.32765,1.329715,1.325275,1.3279,-1,-1.0,-1
839,2013-07-29,1.327875,1.32953,1.32392,1.32622,-1,-1.0,-1
840,2013-07-30,1.326235,1.330235,1.323445,1.326215,-1,-1.0,-1
841,2013-07-31,1.326275,1.33449,1.320785,1.33031,-1,-1.0,-1
842,2013-08-01,1.330225,1.33109,1.31938,1.320655,-1,-1.0,-1
843,2013-08-02,1.321,1.329405,1.314,1.32815,-1,-1.0,-1
844,2013-08-05,1.32815,1.330065,1.323275,1.325845,-1,-1.0,-1
845,2013-08-06,1.32585,1.33232,1.32462,1.33047,-1,-1.0,-1
846,2013-08-07,1.330465,1.334565,1.32657,1.333725,-1,-1.0,-1
847,2013-08-08,1.333825,1.340055,1.332825,1.338075,-1,-1.0,-1
848,2013-08-09,1.338225,1.33905,1.333275,1.334125,-1,-1.0,-1
849,2013-08-12,1.333625,1.33443,1.32773,1.330025,-1,-1.0,-1
850,2013-08-13,1.3299,1.331745,1.323355,1.3263,-1,-1.0,-1
851,2013-08-14,1.3264,1.32811,1.323905,1.325535,-1,-1.0,-1
852,2013-08-15,1.32555,1.336325,1.320545,1.334685,-1,-1.0,-1
853,2013-08-16,1.334725,1.337995,1.33111,1.332895,-1,-1.0,-1
854,2013-08-19,1.33355,1.337475,1.331525,1.33348,-1,-1.0,-1
855,2013-08-20,1.3338,1.345205,1.332345,1.34172,-1,-1.0,-1
856,2013-08-21,1.34185,1.342735,1.33354,1.335575,-1,-1.0,-1
857,2013-08-22,1.335245,1.33733,1.329825,1.335615,-1,-1.0,-1
858,2013-08-23,1.335525,1.340975,1.333345,1.338125,-1,-1.0,-1
859,2013-08-26,1.3387,1.34355,1.33567,1.336765,-1,-1.0,-1
860,2013-08-27,1.33733,1.33989,1.33226,1.33932,-1,-1.0,-1
861,2013-08-28,1.339275,1.339785,1.33051,1.33396,-1,-1.0,-1
862,2013-08-29,1.33405,1.33432,1.32193,1.32408,-1,-1.0,-1
863,2013-08-30,1.32375,1.32551,1.317315,1.322195,-1,-1.0,-1
864,2013-09-02,1.3212,1.32273,1.318365,1.319175,-1,-1.0,-1
865,2013-09-03,1.319395,1.31971,1.313855,1.317045,-1,-1.0,-1
866,2013-09-04,1.317235,1.321795,1.315715,1.320725,-1,-1.0,-1
867,2013-09-05,1.3205,1.32231,1.31104,1.311995,-1,-1.0,-1
868,2013-09-06,1.31178,1.31894,1.310485,1.31785,-1,-1.0,-1
869,2013-09-09,1.31762,1.328095,1.31653,1.325505,-1,-1.0,-1
870,2013-09-10,1.32535,1.327595,1.323035,1.326795,-1,-1.0,-1
871,2013-09-11,1.326845,1.33248,1.32441,1.3311,-1,-1.0,-1
872,2013-09-12,1.330985,1.332495,1.32566,1.329935,-1,-1.0,-1
873,2013-09-13,1.330155,1.33219,1.325375,1.329425,-1,-1.0,-1
874,2013-09-16,1.336725,1.33858,1.33301,1.333415,-1,-1.0,-1
875,2013-09-17,1.3338,1.33696,1.332535,1.335875,-1,-1.0,-1
876,2013-09-18,1.335765,1.354255,1.33382,1.35216,-1,-1.0,-1
877,2013-09-19,1.35171,1.35687,1.350125,1.352975,-1,-1.0,-1
878,2013-09-20,1.353245,1.354895,1.349795,1.352425,-1,-1.0,-1
879,2013-09-23,1.3543,1.354475,1.347945,1.349305,-1,-1.0,-1
880,2013-09-24,1.349375,1.351895,1.34644,1.34736,-1,-1.0,-1
881,2013-09-25,1.347295,1.353735,1.346185,1.352565,-1,-1.0,-1
882,2013-09-26,1.352475,1.353195,1.347235,1.34886,-1,-1.0,-1
883,2013-09-27,1.3488,1.35646,1.347425,1.35228,-1,-1.0,-1
884,2013-09-30,1.34985,1.355625,1.34777,1.352595,-1,-1.0,-1
885,2013-10-01,1.35261,1.35883,1.35169,1.35261,-1,-1.0,-1
886,2013-10-02,1.352745,1.360715,1.350465,1.357885,-1,-1.0,-1
887,2013-10-03,1.358195,1.364635,1.35777,1.36182,-1,-1.0,-1
888,2013-10-04,1.362185,1.363185,1.353845,1.355725,-1,-1.0,-1
889,2013-10-07,1.356475,1.3629,1.354275,1.35808,-1,-1.0,-1
890,2013-10-08,1.35785,1.360725,1.335325,1.357335,-1,-1.0,-1
891,2013-10-09,1.35732,1.360485,1.34857,1.352425,-1,-1.0,-1
892,2013-10-10,1.352455,1.354685,1.34877,1.351975,-1,-1.0,-1
893,2013-10-11,1.352175,1.358175,1.351795,1.354375,-1,-1.0,-1
894,2013-10-14,1.355825,1.35979,1.354545,1.356145,-1,-1.0,-1
895,2013-10-15,1.356255,1.357115,1.347945,1.35234,-1,-1.0,-1
896,2013-10-16,1.352825,1.35677,1.347285,1.353395,-1,-1.0,-1
897,2013-10-17,1.35318,1.368195,1.35158,1.367545,-1,-1.0,-1
898,2013-10-18,1.367525,1.37042,1.365945,1.3686,-1,-1.0,-1
899,2013-10-21,1.368375,1.36887,1.36512,1.3681,-1,-1.0,-1
900,2013-10-22,1.367565,1.37921,1.366215,1.37807,-1,-1.0,-1
901,2013-10-23,1.3782,1.379325,1.374155,1.377565,-1,-1.0,-1
902,2013-10-24,1.377645,1.382545,1.376455,1.380115,-1,-1.0,-1
903,2013-10-25,1.38013,1.383245,1.377455,1.38032,-1,-1.0,-1
904,2013-10-28,1.38075,1.38178,1.377515,1.378485,-1,-1.0,-1
905,2013-10-29,1.378665,1.381345,1.373635,1.374535,-1,-1.0,-1
906,2013-10-30,1.374515,1.378545,1.36958,1.37357,-1,-1.0,-1
907,2013-10-31,1.373675,1.37388,1.35752,1.35834,-1,-1.0,-1
908,2013-11-01,1.358365,1.35896,1.348005,1.34871,-1,-1.0,-1
909,2013-11-04,1.3489,1.352445,1.34422,1.351405,-1,-1.0,-1
910,2013-11-05,1.351325,1.352255,1.344915,1.347425,-1,-1.0,-1
911,2013-11-06,1.347375,1.354765,1.346775,1.35126,-1,-1.0,-1
912,2013-11-07,1.351445,1.352905,1.32951,1.34195,-1,-1.0,-1
913,2013-11-08,1.341795,1.343795,1.33178,1.33713,-1,-1.0,-1
914,2013-11-11,1.33615,1.34205,1.33448,1.340635,-1,-1.0,-1
915,2013-11-12,1.34078,1.34564,1.335925,1.34355,-1,-1.0,-1
916,2013-11-13,1.34335,1.34956,1.339015,1.3487,-1,-1.0,-1
917,2013-11-14,1.3488,1.34977,1.34184,1.34588,-1,-1.0,-1
918,2013-11-15,1.34547,1.350555,1.34323,1.34948,-1,-1.0,-1
919,2013-11-18,1.349625,1.354215,1.347455,1.350555,-1,-1.0,-1
920,2013-11-19,1.35073,1.354725,1.34878,1.353825,-1,-1.0,-1
921,2013-11-20,1.3536,1.35793,1.34154,1.34385,-1,-1.0,-1
922,2013-11-21,1.343855,1.34866,1.33995,1.34819,-1,-1.0,-1
923,2013-11-22,1.34815,1.35582,1.346235,1.355815,-1,-1.0,-1
924,2013-11-25,1.35505,1.364,1.34903,1.35164,-1,-1.0,-1
925,2013-11-26,1.351895,1.357495,1.35175,1.357225,-1,-1.0,-1
926,2013-11-27,1.35692,1.361295,1.355785,1.357975,-1,-1.0,-1
927,2013-11-28,1.357625,1.361885,1.356375,1.36057,-1,-1.0,-1
928,2013-11-29,1.360665,1.362185,1.358055,1.3591,-1,-1.0,-1
929,2013-12-02,1.3584,1.361595,1.352605,1.354175,-1,-1.0,-1
930,2013-12-03,1.354145,1.361385,1.352455,1.358905,-1,-1.0,-1
931,2013-12-04,1.3591,1.360565,1.3505,1.35931,-1,-1.0,-1
932,2013-12-05,1.35916,1.36774,1.354325,1.36676,-1,-1.0,-1
933,2013-12-06,1.36714,1.370645,1.361975,1.37054,-1,-1.0,-1
934,2013-12-09,1.3713,1.374615,1.3667,1.37387,-1,-1.0,-1
935,2013-12-10,1.37376,1.379495,1.37343,1.37611,-1,-1.0,-1
936,2013-12-11,1.37608,1.381085,1.374035,1.378625,-1,-1.0,-1
937,2013-12-12,1.378675,1.380325,1.373765,1.375325,-1,-1.0,-1
938,2013-12-13,1.375175,1.376925,1.370905,1.37415,-1,-1.0,-1
939,2013-12-16,1.37325,1.37988,1.35395,1.37606,-1,-1.0,-1
940,2013-12-17,1.376095,1.37823,1.372315,1.37681,-1,-1.0,-1
941,2013-12-18,1.376875,1.38119,1.367455,1.36841,-1,-1.0,-1
942,2013-12-19,1.368525,1.369395,1.364945,1.3661,-1,-1.0,-1
943,2013-12-20,1.366295,1.370945,1.36251,1.367485,-1,-1.0,-1
944,2013-12-23,1.367125,1.37168,1.32725,1.36962,-1,-1.0,-1
945,2013-12-24,1.3699,1.37027,1.36552,1.36816,-1,-1.0,-1
946,2013-12-26,1.367015,1.37023,1.366585,1.36911,-1,-1.0,-1
947,2013-12-27,1.36916,1.38934,1.36874,1.374785,-1,-1.0,-1
948,2013-12-30,1.376425,1.38191,1.372835,1.38028,-1,-1.0,-1
949,2013-12-31,1.37979,1.38127,1.37444,1.37458,-1,-1.0,-1
950,2014-01-02,1.376455,1.377595,1.36297,1.36718,-1,-1.0,-1
951,2014-01-03,1.36671,1.367205,1.35826,1.35888,-1,-1.0,-1
952,2014-01-06,1.359325,1.366925,1.357145,1.362815,-1,-1.0,-1
953,2014-01-07,1.372,1.372,1.359655,1.361555,-1,-1.0,-1
954,2014-01-08,1.36155,1.363515,1.355355,1.35757,-1,-1.0,-1
955,2014-01-09,1.35785,1.363335,1.35483,1.360805,-1,-1.0,-1
956,2014-01-10,1.3606,1.368745,1.345125,1.366965,-1,-1.0,-1
957,2014-01-13,1.36725,1.368495,1.36374,1.367115,-1,-1.0,-1
958,2014-01-14,1.366965,1.369955,1.364905,1.367915,-1,-1.0,-1
959,2014-01-15,1.367855,1.36799,1.35813,1.3605,-1,-1.0,-1
960,2014-01-16,1.36053,1.36497,1.358325,1.361995,-1,-1.0,-1
961,2014-01-17,1.361765,1.362125,1.35171,1.354125,-1,-1.0,-1
962,2014-01-20,1.353675,1.361425,1.350775,1.3552,-1,-1.0,-1
963,2014-01-21,1.3556,1.356925,1.351645,1.35609,-1,-1.0,-1
964,2014-01-22,1.356125,1.35841,1.35347,1.354735,-1,-1.0,-1
965,2014-01-23,1.354725,1.36986,1.353035,1.369595,-1,-1.0,-1
966,2014-01-24,1.369435,1.37397,1.366275,1.36771,-1,-1.0,-1
967,2014-01-27,1.367875,1.371665,1.36532,1.367355,-1,-1.0,-1
968,2014-01-28,1.367465,1.368855,1.362905,1.367095,-1,-1.0,-1
969,2014-01-29,1.365615,1.368485,1.360305,1.36635,-1,-1.0,-1
970,2014-01-30,1.3585,1.36656,1.354345,1.35543,-1,-1.0,-1
971,2014-01-31,1.35557,1.357385,1.347905,1.3487,-1,-1.0,-1
972,2014-02-03,1.348525,1.3535625,1.3477125,1.352535,-1,-1.0,-1
973,2014-02-04,1.352925,1.3538875,1.3493275,1.3518325,-1,-1.0,-1
974,2014-02-05,1.35142,1.3555725,1.34989,1.3533075,-1,-1.0,-1
975,2014-02-06,1.35332,1.3618975,1.34823,1.359,-1,-1.0,-1
976,2014-02-07,1.3591475,1.3644825,1.3552,1.3634975,-1,-1.0,-1
977,2014-02-10,1.3619025,1.365165,1.36178,1.36455,-1,-1.0,-1
978,2014-02-11,1.36455,1.3683075,1.3629475,1.36382,-1,-1.0,-1
979,2014-02-12,1.363895,1.3652775,1.356225,1.359315,-1,-1.0,-1
980,2014-02-13,1.35941,1.369245,1.358495,1.3679925,-1,-1.0,-1
981,2014-02-14,1.36785,1.371515,1.36737,1.36924,-1,-1.0,-1
982,2014-02-17,1.370435,1.3724375,1.369205,1.370685,-1,-1.0,-1
983,2014-02-18,1.3707325,1.377065,1.3694525,1.375885,-1,-1.0,-1
984,2014-02-19,1.375965,1.3773325,1.372425,1.3733125,-1,-1.0,-1
985,2014-02-20,1.3736475,1.3762675,1.3685575,1.3718675,-1,-1.0,-1
986,2014-02-21,1.3718675,1.375875,1.3702025,1.3739325,-1,-1.0,-1
987,2014-02-24,1.373825,1.377255,1.3708425,1.373485,-1,-1.0,-1
988,2014-02-25,1.3733775,1.37674,1.3715375,1.3745075,-1,-1.0,-1
989,2014-02-26,1.3741625,1.3757425,1.366175,1.36866,-1,-1.0,-1
990,2014-02-27,1.368575,1.3726825,1.3643175,1.371015,-1,-1.0,-1
991,2014-02-28,1.37081,1.3824925,1.3694275,1.38021,-1,-1.0,-1
992,2014-03-03,1.3777,1.3792725,1.3726225,1.373475,-1,-1.0,-1
993,2014-03-04,1.373425,1.3781825,1.37207,1.3743225,-1,-1.0,-1
994,2014-03-05,1.374305,1.374965,1.370725,1.373355,-1,-1.0,-1
995,2014-03-06,1.373625,1.3873275,1.37214,1.3861,-1,-1.0,-1
996,2014-03-07,1.386225,1.391525,1.38522,1.38766,-1,-1.0,-1
997,2014-03-10,1.3876175,1.3897875,1.3861725,1.387635,-1,-1.0,-1
998,2014-03-11,1.3876775,1.3878825,1.383385,1.3859925,-1,-1.0,-1
999,2014-03-12,1.385975,1.3914425,1.384345,1.39033,-1,-1.0,-1
1000,2014-03-13,1.390495,1.396685,1.38457,1.3869275,-1,-1.0,-1
1001,2014-03-14,1.38699,1.393785,1.384775,1.3914,-1,-1.0,-1
1002,2014-03-17,1.39125,1.394785,1.387915,1.39219,-1,-1.0,-1
1003,2014-03-18,1.39228,1.394325,1.387995,1.393415,-1,-1.0,-1
1004,2014-03-19,1.39318,1.393445,1.380975,1.38328,-1,-1.0,-1
1005,2014-03-20,1.38292,1.384515,1.374945,1.37786,-1,-1.0,-1
1006,2014-03-21,1.3778,1.38109,1.37658,1.37925,-1,-1.0,-1
1007,2014-03-24,1.380625,1.3876,1.376035,1.38389,-1,-1.0,-1
1008,2014-03-25,1.383665,1.38472,1.374925,1.38266,-1,-1.0,-1
1009,2014-03-26,1.382435,1.38278,1.377655,1.37792,-1,-1.0,-1
1010,2014-03-27,1.378475,1.3797,1.37285,1.374055,-1,-1.0,-1
1011,2014-03-28,1.374175,1.377325,1.370475,1.37517,-1,-1.0,-1
1012,2014-03-31,1.376075,1.3809,1.37218,1.37689,-1,-1.0,-1
1013,2014-04-01,1.3772,1.38158,1.376925,1.379285,-1,-1.0,-1
1014,2014-04-02,1.379185,1.382045,1.37533,1.376735,-1,-1.0,-1
1015,2014-04-03,1.37644,1.380715,1.36982,1.372005,-1,-1.0,-1
1016,2014-04-04,1.37185,1.37316,1.36728,1.37029,-1,-1.0,-1
1017,2014-04-07,1.369875,1.374905,1.36964,1.37416,-1,-1.0,-1
1018,2014-04-08,1.374195,1.38117,1.373735,1.3797,-1,-1.0,-1
1019,2014-04-09,1.379685,1.38621,1.378005,1.38553,-1,-1.0,-1
1020,2014-04-10,1.385375,1.38993,1.383605,1.388615,-1,-1.0,-1
1021,2014-04-11,1.388835,1.390595,1.386345,1.388415,-1,-1.0,-1
1022,2014-04-14,1.385375,1.386345,1.380835,1.38207,-1,-1.0,-1
1023,2014-04-15,1.381935,1.383335,1.379015,1.38146,-1,-1.0,-1
1024,2014-04-16,1.38134,1.385115,1.380345,1.38153,-1,-1.0,-1
1025,2014-04-17,1.381605,1.386495,1.381105,1.38138,-1,-1.0,-1
1026,2014-04-18,1.381485,1.382255,1.380855,1.381085,-1,-1.0,-1
1027,2014-04-21,1.38165,1.383085,1.378725,1.379275,-1,-1.0,-1
1028,2014-04-22,1.37936,1.38248,1.378515,1.38052,-1,-1.0,-1
1029,2014-04-23,1.380565,1.385475,1.38004,1.38169,-1,-1.0,-1
1030,2014-04-24,1.381585,1.38437,1.379145,1.383165,-1,-1.0,-1
1031,2014-04-25,1.38298,1.384835,1.382695,1.38351,-1,-1.0,-1
1032,2014-04-28,1.384135,1.387945,1.381475,1.38512,-1,-1.0,-1
1033,2014-04-29,1.385415,1.387925,1.38057,1.38119,-1,-1.0,-1
1034,2014-04-30,1.381135,1.387685,1.377325,1.386715,-1,-1.0,-1
1035,2014-05-01,1.38667,1.388925,1.38628,1.386925,-1,-1.0,-1
1036,2014-05-02,1.38682,1.38817,1.381225,1.387025,-1,-1.0,-1
1037,2014-05-05,1.387725,1.388655,1.38646,1.38754,-1,-1.0,-1
1038,2014-05-06,1.38747,1.39514,1.38723,1.39278,-1,-1.0,-1
1039,2014-05-07,1.39276,1.393875,1.39102,1.39102,-1,-1.0,-1
1040,2014-05-08,1.391135,1.399385,1.383295,1.383985,-1,-1.0,-1
1041,2014-05-09,1.38385,1.384455,1.374485,1.37581,-1,-1.0,-1
1042,2014-05-12,1.37575,1.377495,1.374945,1.375735,-1,-1.0,-1
1043,2014-05-13,1.375795,1.377155,1.3689,1.370335,-1,-1.0,-1
1044,2014-05-14,1.370325,1.373085,1.369805,1.371455,-1,-1.0,-1
1045,2014-05-15,1.3713,1.373275,1.364845,1.37093,-1,-1.0,-1
